date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,shortwave_radiation_sum
2024-03-22,20.5,26.5,15.9,56,0.0,23.4,20.68
2024-03-23,20.8,26.3,16.4,58,0.0,24.1,16.36
2024-03-24,19.6,25.3,14.5,63,0.0,20.6,20.7
2024-03-25,13.2,16.6,7.6,76,0.9,19.9,15.49
2024-03-26,9.0,12.0,5.0,80,3.5,21.1,11.65
2024-03-27,12.2,14.5,9.7,89,28.5,27.0,5.61
2024-03-28,12.5,18.1,9.9,88,15.0,23.9,8.36
2024-03-29,10.5,13.9,8.7,84,13.0,13.7,12.36
2024-03-30,9.8,13.6,7.4,86,9.8,16.3,11.71
2024-03-31,10.2,14.1,7.7,78,10.7,15.3,17.34
2024-04-01,11.2,14.9,7.8,81,2.4,14.9,17.09
2024-04-02,12.8,15.6,9.8,86,9.8,16.6,5.7
2024-04-03,15.1,19.9,11.4,81,0.6,9.3,16.48
2024-04-04,15.3,22.5,8.9,78,0.0,10.0,22.12
2024-04-05,18.1,26.4,10.1,65,0.0,16.9,22.99
2024-04-06,16.8,19.9,13.9,81,1.7,9.9,6.11
2024-04-07,15.6,20.6,11.6,81,2.8,9.1,18.21
2024-04-08,13.2,16.5,8.7,79,5.2,20.7,18.96
2024-04-09,12.3,18.9,6.1,68,0.0,8.6,24.66
2024-04-10,15.7,22.6,9.2,65,0.0,12.2,23.67
2024-04-11,20.4,28.0,13.6,61,0.0,15.5,24.4
2024-04-12,21.0,27.7,15.0,70,0.0,10.4,24.43
2024-04-13,21.4,28.5,14.9,69,0.0,9.9,24.08
2024-04-14,22.0,29.4,14.9,65,0.0,9.3,24.83
2024-04-15,20.7,28.4,14.5,66,0.0,10.1,25.41
2024-04-16,19.3,27.7,12.3,78,0.0,6.3,24.17
2024-04-17,20.8,26.9,15.5,60,0.0,14.7,23.72
2024-04-18,20.7,27.2,14.1,52,0.0,15.1,24.7
2024-04-19,18.9,25.6,14.9,61,8.6,12.6,20.8
2024-04-20,18.1,24.2,14.3,78,6.8,9.9,18.28
2024-04-21,19.3,25.9,13.7,59,0.0,10.3,25.2
2024-04-22,18.5,25.2,13.0,47,0.0,14.0,26.53
2024-04-23,16.3,22.8,9.9,42,0.0,16.8,27.06
2024-04-24,17.0,23.5,11.0,53,0.0,12.1,24.51
2024-04-25,15.2,20.6,11.2,66,0.0,19.2,24.31
2024-04-26,14.1,18.0,11.2,74,3.2,18.0,15.56
2024-04-27,12.6,16.8,9.5,73,4.2,18.8,22.64
2024-04-28,12.0,17.1,6.9,72,0.8,11.0,24.06
2024-04-29,13.2,19.0,7.8,64,0.0,13.3,22.35
2024-04-30,13.1,18.0,8.9,80,5.1,15.7,14.58
2024-05-01,11.5,15.0,7.9,72,0.9,17.4,24.08
2024-05-02,12.0,17.0,7.0,71,0.8,11.9,19.87
2024-05-03,14.3,20.6,7.4,70,0.0,9.7,19.48
2024-05-04,16.1,22.0,9.4,78,1.1,14.1,18.65
2024-05-05,17.1,21.8,14.6,83,2.2,17.0,14.79
2024-05-06,16.2,20.9,11.8,73,0.8,13.2,27.88
2024-05-07,18.1,25.4,10.0,60,0.0,9.7,27.98
2024-05-08,21.3,28.3,15.0,44,0.0,16.9,28.38
2024-05-09,22.2,29.6,14.3,43,0.0,9.6,25.92
2024-05-10,22.1,30.4,14.0,50,0.0,8.0,26.78
2024-05-11,19.7,27.1,13.7,71,0.1,13.2,25.29
2024-05-12,19.0,26.5,13.5,67,0.0,15.4,27.31
2024-05-13,17.3,22.9,12.7,73,0.1,18.4,18.4
2024-05-14,15.0,19.4,11.7,68,0.0,18.9,20.16
2024-05-15,14.3,18.2,9.4,65,0.0,15.9,19.31
2024-05-16,15.3,18.8,12.1,74,1.1,15.4,11.9
2024-05-17,15.6,20.0,12.2,72,0.7,16.0,21.04
2024-05-18,15.2,20.3,10.3,71,0.0,14.6,19.61
2024-05-19,15.9,21.9,11.6,71,0.1,15.3,21.35
2024-05-20,16.3,21.5,12.1,70,0.5,16.5,23.27
2024-05-21,16.0,21.1,11.6,71,0.6,16.4,23.04
2024-05-22,16.0,21.3,10.7,69,0.4,12.8,22.62
2024-05-23,18.3,26.5,9.3,58,0.0,8.1,29.82
2024-05-24,20.1,29.6,10.9,60,0.0,8.7,29.65
2024-05-25,19.0,27.2,11.2,61,0.0,13.8,29.17
2024-05-26,19.7,25.8,13.9,63,0.0,16.4,27.83
2024-05-27,19.9,29.0,11.6,60,0.0,11.4,29.42
2024-05-28,23.3,32.9,13.5,56,0.0,9.0,29.13
2024-05-29,24.7,34.3,15.9,55,0.0,9.4,29.22
2024-05-30,25.6,35.1,15.6,60,0.0,9.2,29.39
2024-05-31,29.0,36.0,21.6,41,0.0,14.4,27.99
2024-06-01,28.0,34.0,21.2,26,0.0,15.8,29.48
2024-06-02,26.3,32.9,19.9,31,0.0,18.0,29.42
2024-06-03,24.8,31.5,17.8,43,0.0,9.6,23.99
2024-06-04,25.0,32.6,18.0,50,0.0,10.6,27.73
2024-06-05,22.5,30.0,16.2,62,0.0,12.1,27.88
2024-06-06,25.4,34.5,15.3,56,0.3,5.7,26.82
2024-06-07,26.2,33.1,20.1,55,1.5,10.7,24.41
2024-06-08,19.1,23.0,17.2,82,7.0,11.9,14.23
2024-06-09,18.7,22.2,15.6,83,0.3,10.8,13.91
2024-06-10,19.4,24.0,16.0,79,0.6,7.3,17.63
2024-06-11,20.8,26.8,14.8,75,0.1,8.9,28.12
2024-06-12,19.8,26.7,14.4,72,0.0,13.9,29.42
2024-06-13,19.3,26.8,13.5,68,0.0,11.0,30.09
2024-06-14,20.2,27.0,14.4,69,0.0,15.5,27.06
2024-06-15,17.9,24.1,12.5,62,0.0,18.2,30.26
2024-06-16,19.3,25.6,13.4,65,0.0,15.3,29.42
2024-06-17,20.7,27.5,15.3,69,0.0,14.3,22.01
2024-06-18,18.5,21.7,15.5,75,25.7,14.4,23.53
2024-06-19,17.2,21.6,14.7,78,2.6,8.6,18.0
2024-06-20,17.9,22.6,14.5,76,0.6,15.0,23.9
2024-06-21,19.1,26.0,13.4,75,0.0,9.5,29.57
2024-06-22,21.4,30.7,13.2,66,0.0,8.3,29.73
2024-06-23,25.4,33.2,17.2,61,0.0,10.2,25.21
2024-06-24,27.1,35.8,19.8,58,0.0,11.9,28.35
2024-06-25,20.4,25.8,15.9,74,0.0,18.2,27.18
2024-06-26,20.9,27.5,14.9,63,0.0,11.6,25.14
2024-06-27,21.6,28.8,16.7,73,28.0,5.8,18.02
2024-06-28,20.3,22.4,17.0,88,7.9,8.4,9.44
2024-06-29,18.5,21.8,16.4,81,1.2,14.2,12.11
2024-06-30,19.3,24.4,16.2,76,0.2,12.2,17.45
2024-07-01,21.7,29.5,14.5,73,0.0,10.1,28.11
2024-07-02,26.8,34.5,19.0,54,0.0,11.2,29.62
2024-07-03,26.4,34.4,19.6,59,0.0,8.8,29.61
2024-07-04,28.5,38.6,17.0,53,0.0,7.3,29.86
2024-07-05,26.9,35.6,19.6,58,0.0,13.1,29.02
2024-07-06,20.7,26.5,15.6,63,0.0,22.2,29.63
2024-07-07,19.4,27.0,13.1,59,0.0,16.2,30.04
2024-07-08,21.2,29.8,13.5,55,0.0,12.3,29.26
2024-07-09,22.3,27.4,15.9,70,0.2,12.3,19.54
2024-07-10,24.3,31.7,18.8,71,0.2,10.9,22.05
2024-07-11,24.8,31.1,19.5,66,0.0,16.4,26.06
2024-07-12,23.7,32.0,17.2,63,0.0,12.8,29.57
2024-07-13,21.6,29.3,15.0,56,0.0,15.4,29.36
2024-07-14,22.0,30.4,13.9,63,0.0,13.9,25.69
2024-07-15,22.2,27.0,17.8,65,1.4,15.8,27.88
2024-07-16,21.6,29.6,14.8,64,0.0,11.2,29.53
2024-07-17,23.2,32.2,15.4,64,0.0,9.5,29.24
2024-07-18,26.3,36.3,16.3,53,0.0,8.9,29.03
2024-07-19,26.0,34.6,18.3,52,0.0,11.3,29.04
2024-07-20,23.7,29.9,18.3,68,0.0,19.4,26.06
2024-07-21,24.6,33.8,16.7,59,0.0,13.5,28.7
2024-07-22,30.6,39.7,19.6,30,0.0,11.8,28.74
2024-07-23,32.9,40.8,24.8,24,0.0,10.6,28.32
2024-07-24,31.0,40.3,23.4,40,0.0,10.5,28.7
2024-07-25,24.6,32.0,18.8,68,0.0,18.6,27.76
2024-07-26,25.8,35.8,18.3,61,0.0,17.5,28.0
2024-07-27,26.3,34.6,20.0,60,0.0,14.0,27.59
2024-07-28,27.3,36.1,18.4,52,0.0,8.1,27.66
2024-07-29,29.9,36.4,24.3,43,0.6,13.3,15.87
2024-07-30,27.3,32.9,21.9,58,0.0,11.5,27.46
2024-07-31,24.5,32.8,18.4,71,0.0,13.3,26.79
2024-08-01,23.5,31.0,17.8,67,0.0,17.9,27.55
2024-08-02,23.2,31.2,17.8,66,0.0,19.5,27.21
2024-08-03,25.4,34.9,17.2,60,0.0,10.6,27.27
2024-08-04,27.7,37.2,19.4,55,0.0,8.9,26.96
2024-08-05,26.5,36.1,19.2,55,0.0,14.4,27.32
2024-08-06,25.6,34.6,18.7,58,0.0,14.7,27.11
2024-08-07,26.1,35.0,18.5,62,0.0,12.0,26.69
2024-08-08,23.9,32.5,16.7,67,0.0,12.6,26.59
2024-08-09,26.1,37.2,17.1,62,0.0,10.7,25.64
2024-08-10,29.1,38.7,19.8,50,0.0,8.0,26.23
2024-08-11,26.8,35.6,20.5,58,0.0,11.5,25.37
2024-08-12,24.1,32.6,18.4,66,0.0,18.5,25.55
2024-08-13,22.5,29.1,18.7,65,0.2,19.4,22.2
2024-08-14,24.7,33.1,17.1,60,0.0,12.3,25.3
2024-08-15,28.7,36.9,20.0,38,0.0,12.7,25.77
2024-08-16,31.0,38.9,23.1,23,0.0,12.7,25.99
2024-08-17,28.3,37.8,21.1,50,0.0,12.4,25.24
2024-08-18,26.7,34.4,21.4,58,0.0,17.0,24.38
2024-08-19,26.6,34.3,19.5,54,0.0,13.5,24.7
2024-08-20,26.9,35.3,20.3,49,0.0,15.1,25.07
2024-08-21,26.5,36.5,17.7,56,0.0,9.3,24.96
2024-08-22,21.9,30.0,16.4,67,0.0,17.7,24.72
2024-08-23,24.4,34.8,16.1,56,0.0,8.8,25.04
2024-08-24,24.5,33.0,18.0,68,0.0,15.9,23.79
2024-08-25,24.7,34.0,16.4,56,0.0,11.1,24.74
2024-08-26,26.0,35.0,16.6,50,0.0,7.6,23.22
2024-08-27,23.2,32.0,15.8,57,0.0,12.6,24.75
2024-08-28,22.1,31.3,14.2,61,0.0,12.8,24.16
2024-08-29,21.7,28.3,17.2,74,0.0,14.0,20.96
2024-08-30,22.7,30.7,16.5,68,0.0,8.1,21.64
2024-08-31,22.1,30.1,16.9,72,0.0,12.4,19.92
2024-09-01,22.6,29.6,17.6,67,0.0,16.3,22.4
2024-09-02,21.6,27.0,17.0,71,0.0,18.0,21.24
2024-09-03,21.6,29.6,14.9,61,0.0,12.2,21.05
2024-09-04,24.4,32.6,16.1,48,0.0,11.9,22.97
2024-09-05,22.3,30.4,16.5,53,0.0,12.5,21.71
2024-09-06,18.6,24.8,13.0,55,0.0,16.5,23.17
2024-09-07,19.1,25.0,13.0,67,0.0,10.3,16.19
2024-09-08,19.8,26.9,13.5,59,0.0,14.8,22.55
2024-09-09,20.9,29.4,14.0,64,0.0,11.6,22.4
2024-09-10,21.0,29.8,15.2,67,0.0,12.5,21.94
2024-09-11,22.5,32.7,15.0,62,0.0,11.7,21.23
2024-09-12,23.2,31.1,17.7,56,0.0,13.8,21.15
2024-09-13,24.7,31.3,18.7,44,0.0,17.5,21.45
2024-09-14,25.4,31.8,19.3,30,0.0,16.9,21.18
2024-09-15,27.1,33.7,20.3,28,0.0,11.9,21.24
2024-09-16,28.2,35.3,21.3,14,0.0,18.7,21.54
2024-09-17,25.6,31.1,20.2,24,0.0,18.3,21.37
2024-09-18,23.7,30.0,17.2,59,0.1,11.9,18.08
2024-09-19,21.3,28.1,16.4,74,4.6,8.2,16.17
2024-09-20,21.5,26.1,17.9,69,1.0,8.2,16.97
2024-09-21,20.5,25.5,16.2,71,0.6,9.4,18.09
2024-09-22,19.2,25.0,14.7,76,0.0,9.9,18.36
2024-09-23,18.2,25.0,13.2,68,0.0,13.4,20.01
2024-09-24,18.0,22.0,14.1,84,2.5,13.1,4.92
2024-09-25,21.4,25.2,19.4,89,6.2,19.3,8.99
2024-09-26,20.2,23.9,16.2,87,9.8,20.7,10.86
2024-09-27,17.0,21.1,13.1,74,0.2,14.8,17.37
2024-09-28,16.9,23.8,11.2,57,0.0,12.7,18.92
2024-09-29,18.9,26.6,12.9,54,0.0,10.6,18.99
2024-09-30,20.4,28.7,13.2,62,0.0,9.0,18.34
2024-10-01,21.0,25.9,16.1,77,0.0,12.2,15.54
2024-10-02,21.5,24.8,19.2,87,5.9,17.5,9.02
2024-10-03,20.6,24.4,17.9,84,0.4,13.5,9.12
2024-10-04,20.2,25.4,16.9,84,0.0,9.3,10.69
2024-10-05,21.7,27.1,18.8,83,0.8,13.5,11.51
2024-10-06,21.5,24.9,19.5,83,2.6,21.9,11.7
2024-10-07,18.6,21.8,15.7,86,15.8,17.9,11.78
2024-10-08,17.7,20.2,15.4,87,3.8,19.3,6.44
2024-10-09,18.5,22.3,14.4,88,13.4,27.3,8.06
2024-10-10,16.9,21.5,12.9,83,0.2,4.3,13.41
2024-10-11,18.4,21.7,15.2,89,15.7,19.5,5.81
2024-10-12,19.5,23.5,17.1,85,4.0,14.4,10.11
2024-10-13,19.5,24.0,17.3,84,2.2,14.4,12.43
2024-10-14,19.8,25.5,16.1,85,1.6,9.8,13.26
2024-10-15,18.7,21.5,16.0,90,23.1,17.6,6.22
2024-10-16,18.0,21.5,14.1,90,13.7,17.1,9.81
2024-10-17,15.6,19.3,13.0,82,0.5,15.7,13.45
2024-10-18,16.9,20.4,13.3,88,0.4,9.9,6.97
2024-10-19,17.5,20.8,15.3,89,0.5,8.1,7.6
2024-10-20,16.4,20.9,13.4,88,0.0,3.2,10.74
2024-10-21,17.2,23.6,12.4,86,0.0,6.8,14.22
2024-10-22,18.7,24.8,13.8,78,0.0,10.5,14.7
2024-10-23,19.5,25.6,15.4,74,0.0,15.0,14.12
2024-10-24,18.5,23.5,14.3,82,0.6,11.8,10.47
2024-10-25,14.2,16.8,10.3,75,0.7,17.1,13.32
2024-10-26,11.8,15.7,8.8,87,6.1,10.3,6.75
2024-10-27,13.0,18.9,7.1,75,0.0,11.2,13.04
2024-10-28,14.5,19.7,10.8,69,0.0,16.8,12.38
2024-10-29,17.6,21.8,14.2,69,0.2,23.0,10.13
2024-10-30,15.0,18.8,11.9,83,5.9,14.0,10.59
2024-10-31,15.3,19.0,12.2,85,6.6,13.6,10.25
2024-11-01,15.9,18.3,14.0,90,8.9,12.4,3.99
2024-11-02,16.7,22.3,13.0,82,0.0,13.2,12.37
2024-11-03,17.2,22.5,13.2,78,0.0,17.9,11.87
2024-11-04,17.0,20.6,14.5,84,11.7,12.2,7.1
2024-11-05,17.9,21.0,15.9,91,20.6,12.7,5.44
2024-11-06,18.3,23.4,15.5,84,0.0,12.4,11.71
2024-11-07,17.3,22.9,13.1,79,0.0,13.5,11.08
2024-11-08,16.3,19.8,14.1,88,1.0,7.8,4.96
2024-11-09,15.5,20.0,12.3,88,0.0,5.8,10.51
2024-11-10,16.0,22.4,11.1,85,0.0,7.6,10.95
2024-11-11,16.5,21.6,13.4,75,0.0,14.5,11.65
2024-11-12,14.3,19.0,10.5,63,0.0,18.1,11.79
2024-11-13,10.5,14.0,7.7,62,0.1,20.7,9.24
2024-11-14,11.8,15.8,7.3,90,5.6,16.4,5.35
2024-11-15,13.7,18.1,12.0,94,11.1,14.8,4.29
2024-11-16,15.6,21.7,12.4,81,8.0,17.4,9.76
2024-11-17,15.3,21.4,12.0,81,4.5,14.1,9.7
2024-11-18,15.0,20.5,10.8,86,0.0,5.1,10.25
2024-11-19,13.6,19.5,10.3,89,0.0,5.8,8.95
2024-11-20,13.1,17.8,9.8,85,0.1,9.6,6.84
2024-11-21,14.0,16.9,10.9,89,0.6,14.0,5.18
2024-11-22,15.0,18.9,11.6,94,3.3,11.3,5.11
2024-11-23,15.6,20.8,11.3,83,0.0,11.1,9.53
2024-11-24,16.5,21.0,12.0,72,12.0,18.7,2.63
2024-11-25,13.8,16.8,9.3,84,16.6,11.8,7.54
2024-11-26,11.6,16.3,8.6,85,0.0,4.8,7.65
2024-11-27,10.4,15.8,6.6,84,0.0,11.9,9.92
2024-11-28,12.9,20.0,7.6,80,0.0,14.6,9.51
2024-11-29,14.8,18.8,11.8,87,0.2,9.3,4.96
2024-11-30,15.3,20.8,11.8,88,0.0,8.0,8.31
2024-12-01,14.8,19.3,11.7,85,0.4,11.9,5.58
2024-12-02,13.9,19.5,10.5,89,0.0,6.5,8.91
2024-12-03,12.6,16.4,10.1,84,0.0,8.5,7.49
2024-12-04,13.7,18.9,9.4,84,0.0,6.6,9.35
2024-12-05,11.7,17.5,7.8,91,0.0,3.5,8.3
2024-12-06,13.3,18.9,10.3,90,0.0,6.2,7.84
2024-12-07,12.9,17.6,9.2,81,0.0,11.5,8.28
2024-12-08,9.5,14.3,6.5,65,0.0,11.3,9.51
2024-12-09,8.3,13.4,5.3,65,0.0,9.6,9.45
2024-12-10,7.0,13.0,2.2,77,0.0,7.8,9.38
2024-12-11,7.1,12.7,3.5,74,0.0,11.9,9.3
2024-12-12,7.2,12.6,3.7,78,0.0,12.2,8.16
2024-12-13,8.4,14.0,4.5,87,0.5,7.5,8.22
2024-12-14,9.3,14.7,6.2,87,0.0,9.5,8.33
2024-12-15,8.3,13.0,4.7,77,0.0,15.2,8.6
2024-12-16,8.8,15.1,5.0,71,0.0,17.5,8.98
2024-12-17,10.1,15.9,6.0,73,0.0,12.8,7.63
2024-12-18,12.2,17.9,6.8,85,0.0,10.7,6.9
2024-12-19,13.7,17.1,7.6,89,18.4,12.9,7.4
2024-12-20,8.9,13.9,6.3,69,0.0,11.9,9.28
2024-12-21,8.2,13.6,4.7,66,0.0,11.7,9.39
2024-12-22,9.6,16.8,4.7,75,0.0,8.9,9.23
2024-12-23,10.3,15.8,5.3,68,0.0,15.4,9.23
2024-12-24,10.4,16.0,6.3,64,0.0,16.7,9.21
2024-12-25,11.0,16.5,7.6,77,0.0,15.4,9.11
2024-12-26,10.9,17.0,7.2,78,0.0,13.1,9.26
2024-12-27,10.3,15.6,7.0,83,0.0,14.4,9.11
2024-12-28,9.5,14.5,6.6,79,0.0,13.4,9.14
2024-12-29,7.7,13.1,4.1,83,0.0,12.0,9.41
2024-12-30,7.8,13.5,4.2,80,0.0,12.6,9.37
2024-12-31,8.4,13.1,5.7,78,0.0,13.9,8.96
2025-01-01,7.5,13.1,3.9,81,0.0,13.3,9.44
2025-01-02,7.5,14.5,3.4,87,0.0,8.4,8.88
2025-01-03,9.5,15.5,4.9,85,0.2,5.0,8.45
2025-01-04,10.8,15.6,6.4,88,0.8,10.2,5.85
2025-01-05,13.1,14.0,11.4,95,24.6,21.0,1.42
2025-01-06,10.3,13.7,6.1,85,2.5,11.3,8.25
2025-01-07,10.2,15.1,5.5,86,0.0,9.6,4.56
2025-01-08,12.4,14.9,10.1,95,9.8,16.6,2.29
2025-01-09,13.3,17.0,10.0,90,0.3,7.6,6.45
2025-01-10,13.3,15.6,10.1,97,0.8,7.4,1.99
2025-01-11,16.0,19.4,14.3,93,1.5,9.6,5.78
2025-01-12,12.5,17.9,9.4,74,0.0,8.2,9.61
2025-01-13,10.2,15.3,6.3,43,0.0,15.3,10.61
2025-01-14,6.9,12.8,2.9,50,0.0,15.1,10.88
2025-01-15,6.2,14.2,0.1,67,0.0,8.0,10.97
2025-01-16,8.4,17.7,1.2,68,0.0,5.5,10.74
2025-01-17,8.4,13.7,4.5,66,0.0,16.7,10.81
2025-01-18,7.8,14.9,3.3,75,0.0,7.7,10.77
2025-01-19,7.3,11.4,3.0,89,2.5,9.3,3.59
2025-01-20,12.4,14.1,10.3,98,29.6,10.2,1.63
2025-01-21,13.9,15.2,12.8,97,44.5,13.4,3.57
2025-01-22,13.5,15.3,12.3,95,26.6,17.6,3.25
2025-01-23,14.0,18.6,10.2,90,18.0,6.0,5.38
2025-01-24,12.1,14.3,9.4,86,0.2,10.0,3.86
2025-01-25,12.4,16.0,7.2,82,4.6,12.3,10.02
2025-01-26,12.7,15.8,7.5,92,3.5,19.8,2.21
2025-01-27,13.7,15.6,9.9,86,27.9,23.9,5.68
2025-01-28,10.4,14.9,7.6,77,7.5,16.5,10.4
2025-01-29,10.2,13.3,8.2,86,17.3,19.0,4.62
2025-01-30,10.1,14.1,7.6,64,2.1,14.2,12.17
2025-01-31,9.0,16.0,4.2,68,0.0,7.3,12.48
2025-02-01,10.7,17.4,4.3,83,0.0,9.2,10.91
2025-02-02,12.2,15.6,9.4,81,0.8,12.6,7.43
2025-02-03,9.6,15.3,6.2,61,0.0,12.0,12.83
2025-02-04,9.0,16.1,4.5,74,0.0,9.1,11.52
2025-02-05,9.0,16.8,4.0,73,0.0,9.8,13.31
2025-02-06,9.0,15.9,3.6,73,0.0,7.8,12.53
2025-02-07,10.1,15.0,6.1,92,8.1,9.9,4.8
2025-02-08,11.0,17.0,6.8,81,0.0,7.3,12.84
2025-02-09,12.5,16.4,8.8,87,0.2,3.2,7.23
2025-02-10,12.4,16.3,9.3,86,5.3,9.3,8.54
2025-02-11,12.0,14.4,10.0,94,10.5,15.0,5.19
2025-02-12,11.2,16.1,7.5,83,0.0,10.2,9.88
2025-02-13,11.4,17.1,7.1,84,0.0,4.1,10.3
2025-02-14,11.7,18.6,7.0,83,0.0,7.1,12.53
2025-02-15,12.3,17.2,8.7,82,0.1,11.2,8.33
2025-02-16,11.9,16.7,7.9,82,0.5,6.8,11.21
2025-02-17,11.1,17.3,6.7,85,0.0,6.1,10.18
2025-02-18,12.7,16.8,9.7,87,1.9,11.9,7.24
2025-02-19,14.1,18.8,10.7,84,0.5,4.4,9.37
2025-02-20,13.7,20.3,8.6,82,0.1,5.9,10.97
2025-02-21,12.5,16.9,9.4,90,10.5,12.0,6.56
2025-02-22,10.6,15.8,6.8,85,2.4,6.2,12.03
2025-02-23,10.5,18.1,4.6,78,0.0,4.5,15.35
2025-02-24,11.9,18.3,6.1,76,0.0,7.1,14.98
2025-02-25,13.1,17.2,7.6,79,1.4,10.9,12.93
2025-02-26,10.6,17.0,5.4,71,0.2,4.6,15.71
2025-02-27,10.7,14.3,5.5,87,4.6,7.5,6.73
2025-02-28,12.2,17.0,9.3,83,2.0,10.3,10.46
2025-03-01,11.6,15.4,8.6,74,0.0,15.7,13.62
2025-03-02,9.8,12.0,7.6,78,5.4,22.3,9.64
2025-03-03,10.7,15.5,7.6,85,7.0,14.6,10.63
2025-03-04,12.4,17.7,8.8,85,19.3,13.7,10.85
2025-03-05,13.5,19.0,10.7,86,4.5,14.5,11.8
2025-03-06,12.9,17.7,10.4,90,8.1,6.1,9.71
2025-03-07,11.6,16.5,8.8,92,8.0,16.9,6.3
2025-03-08,10.3,12.8,7.9,84,25.6,19.8,12.05
2025-03-09,9.0,13.2,6.4,88,4.9,12.0,8.18
2025-03-10,10.2,13.6,7.6,94,20.3,17.3,4.94
2025-03-11,12.3,16.4,9.3,84,5.7,17.2,13.31
2025-03-12,11.4,14.0,8.9,83,1.3,8.1,7.96
2025-03-13,11.1,15.4,7.9,89,5.9,7.8,9.89
2025-03-14,9.9,15.2,5.5,65,1.1,12.0,15.54
2025-03-15,9.1,14.9,3.9,80,4.3,7.6,16.66
2025-03-16,10.9,16.1,6.2,82,6.9,7.7,12.83
2025-03-17,12.5,17.4,10.4,88,4.7,11.0,10.29
2025-03-18,12.5,17.5,8.1,83,1.8,9.4,15.47
2025-03-19,14.9,18.9,10.5,74,0.8,23.0,11.44
2025-03-20,13.3,17.7,9.6,79,18.2,22.4,14.9
2025-03-21,10.7,14.5,8.1,94,30.5,20.2,6.54
2025-03-22,9.6,13.0,7.4,84,20.1,20.3,12.7
2025-03-23,9.7,14.5,6.9,78,4.3,12.5,18.3
2025-03-24,10.9,18.1,4.6,76,0.0,8.4,17.89
2025-03-25,13.0,20.9,6.9,72,0.0,8.9,20.11
2025-03-26,12.4,20.0,5.4,73,0.0,7.4,18.53
2025-03-27,12.6,19.3,6.9,77,0.0,5.6,20.94
2025-03-28,13.9,23.4,6.9,73,0.0,6.4,22.19
2025-03-29,16.0,24.1,8.6,61,0.0,9.6,22.61
2025-03-30,15.9,21.8,10.8,50,0.0,14.6,22.85
2025-03-31,16.6,24.9,9.6,58,0.0,12.3,23.21
2025-04-01,15.0,21.0,9.4,77,0.1,6.0,15.9
2025-04-02,13.0,17.5,9.7,88,7.3,12.4,11.27
2025-04-03,12.7,17.9,8.7,85,12.4,12.6,14.35
2025-04-04,13.0,16.4,10.6,88,24.0,21.2,11.48
2025-04-05,13.7,19.1,9.7,80,1.4,7.9,16.67
2025-04-06,13.2,18.2,8.7,87,4.8,8.6,10.92
2025-04-07,16.2,22.5,10.8,79,0.8,7.0,16.06
2025-04-08,18.5,25.9,12.3,65,0.0,11.5,23.03
2025-04-09,19.3,26.9,12.1,63,0.0,13.1,21.97
2025-04-10,19.5,25.0,15.6,68,3.8,11.9,14.97
2025-04-11,16.7,20.9,13.5,81,3.0,12.5,16.35
2025-04-12,15.5,21.2,12.8,91,19.8,5.3,11.71
2025-04-13,15.4,21.0,10.3,79,0.8,8.9,21.11
2025-04-14,12.2,16.1,9.8,87,8.7,14.7,11.59
2025-04-15,10.0,14.4,6.9,79,2.1,15.0,20.36
2025-04-16,10.9,15.7,5.1,88,3.5,12.2,12.96
2025-04-17,14.7,19.2,9.4,83,0.5,9.5,15.3
2025-04-18,14.1,17.5,11.5,89,10.2,15.9,11.44
2025-04-19,11.6,14.8,8.1,73,1.6,18.6,21.7
2025-04-20,12.9,17.5,9.2,82,11.4,15.7,15.34
2025-04-21,12.0,15.7,8.4,92,6.4,6.3,6.53
2025-04-22,14.1,21.6,8.1,73,0.0,10.1,24.71
2025-04-23,16.4,24.3,8.1,72,0.0,6.0,26.21
2025-04-24,19.4,27.6,12.1,71,0.0,7.6,25.32
2025-04-25,16.2,21.7,12.3,78,0.0,13.6,25.22
2025-04-26,16.7,24.9,10.4,69,0.0,8.2,26.88
2025-04-27,17.8,24.8,11.7,57,0.0,12.7,26.87
2025-04-28,19.4,26.6,12.6,59,0.0,13.8,26.74
2025-04-29,17.6,22.5,13.6,68,0.2,13.4,17.19
2025-04-30,13.9,16.7,10.2,91,34.7,9.7,5.91
2025-05-01,15.1,21.0,9.3,75,3.0,10.4,21.24
2025-05-02,15.6,20.1,12.1,85,11.1,14.0,16.12
2025-05-03,14.6,17.7,12.7,89,24.7,14.5,12.65
2025-05-04,14.8,19.6,12.2,87,7.2,13.1,16.52
2025-05-05,15.9,21.2,12.2,81,0.6,12.5,21.89
2025-05-06,16.2,21.9,11.8,74,0.0,6.1,19.36
2025-05-07,16.3,21.7,10.8,73,0.0,8.1,21.55
2025-05-08,15.2,19.2,11.9,75,0.3,10.1,18.17
2025-05-09,14.8,19.1,11.1,77,1.9,7.4,17.81
2025-05-10,14.2,18.9,10.2,76,1.3,11.1,22.06
2025-05-11,13.6,19.7,7.6,72,0.0,9.7,22.77
2025-05-12,14.1,19.9,8.0,74,0.0,9.2,20.55
2025-05-13,14.7,20.1,10.1,79,4.0,9.3,20.6
2025-05-14,14.4,20.0,8.8,70,0.0,12.7,26.06
2025-05-15,16.1,23.4,10.1,69,0.0,10.1,25.14
2025-05-16,18.7,25.3,11.1,68,0.0,5.8,26.09
